id|old_id|lemma|annotated|lemma_for_sanity_check|match|vr_lev|vr_status|CSR|CSR_form|imperative|question|HE response|AB response to response|JW comment|lemma_id|pos|true_frequency|frequency|lemma_has_jer|jer_tokens|tokens
1663|1896|трепетьныи|2|трепетьныи|трепетный|0.6363636364|||||||||161418|A-|4|4|true||"трьпьтьнъ|трепеть|трепетьни|трепетенъ"
1664|1897|въгодьникъ|2|въгодьникъ|угодник|0.7333333333|||||||||161547|Nb|4|4|true|"въгодника|въгодьника"|"въгодьникомъ|въгодника|въгодьника"
1665|1898|овьча|2|овьча||1|||||||||161580|Nb|4|4|true||"овьчата|овьча|ѡвча"
1666|1899|кольми|2|кольми||0.8|||||||||161603|Du|4|4|true||кольми
1667|1900|отълучати|2|отълучати|отлучать|0.4444444444|||||||||161654|V-|4|4|true||"отълѹчаи|ѿлѹчаше|ѿлучаше"
1668|1901|алъкание|2|алъкание|алкание|0.4444444444|||||||||161662|Nb|4|4|true||"алканиѥмь|алканїѧ|ал꙽канїе"
1669|1902|състроение|2|състроение||0.5|||||||||161691|Nb|4|4|true||състроѥниѥ
1670|1903|възгражение|2|възгражение||0.9090909091|||||||||161710|Nb|4|4|true|возъграженїѧ|"възгражениѥ|възгражении|возъграженїѧ"
1671|1904|колесьница|2|колесьница|колесница|0.1|||||||||161721|Nb|4|4|true||"колесницахъ|колесница|колесницѣ|колесници"
1672|1905|объяти|2|объяти|объять|0.1666666667|||||||||161777|V-|4|4|true|ѡбьяша|"обиꙗтъ|ѡбьяша|ѡбьятъ|обнело"
1673|1906|палъка|2|палъка|палка|0.1666666667|||||||||161945|Nb|4|4|true||"палъкѹ|палки|палъкою"
1674|1907|повьсюду|2|повьсюду|повсюду|0.125|||||||||162089|Df|4|4|true||"повсюдꙋ|посвюду|повсюдѹ"
1675|1908|напълняти|2|напълняти|наполнять|0.2222222222|||||||||162109|V-|4|4|true||"наплънѧти|наполнѧюще|наполнѧет|наполнѧѧ"
1676|1909|стрѣльница|2|стрѣльница|стрельница|0.8928571429|||||||||162113|Nb|4|4|true||"стрѣлницам|стрѣлници|стрѣлницахъ"
1677|1910|хрьстияньство|2|хрьстияньство|христианство|0.2307692308|||||||||162123|Nb|4|4|true|хрстьаньства|"хрстїанʼствомъ|хрстїанʼство|хрстьаньства|хрства"
1678|1911|вьсесвятыи|2|вьсесвятыи|Всесвятой|0.4|||||||||162136|A-|4|4|true||"всес҃тїи|всес҃таѧ|всес҃тое|Всест҃ая"
1679|1912|вьсесильныи|2|вьсесильныи|Всесильный|0.2727272727|||||||||162227|A-|4|4|true||"всесилномꙋ|всесилнаго|всесилномоу"
1680|1913|ниотъкуду|2|ниотъкуду|ниоткуда|0.2222222222|||||||||162237|Df|4|4|true||"ни ѿкоудꙋ|ниѿкоудꙋ|ниѿкꙋдꙋ"
1681|1914|възгрьмѣти|2|възгрьмѣти|возгреметь|0.6|||||||||162296|V-|4|4|true|възгреми|"възгреми|возгремѣша|възгремѣли|возгремѣли"
1682|1915|отълагати|2|отълагати|отлагать|0.4545454545|||||||||162305|V-|4|4|true||"ѿлагаше|ѿлагаетъ|ѿлагааше"
1683|1916|отънелѣже|2|отънелѣже||0.9230769231|||||||||162342|G-|4|4|true||"ѿнелѣже|ѿнележе"
1684|1917|коньчьно|2|коньчьно|конечно|0.25|||||||||162383|Df|4|4|true||"конечно|канешна"
1685|1918|нѣмьчинъ|2|нѣмьчинъ|немчин||||||||||162527|Nb|4|4|true||"нѣмцинъ|немчиноу|немчина"
1686|1919|гъчьскыи|2|гъчьскыи|||||||||||162596|A-|4|4|true||"гъцкꙑмь|гоцкꙑи|гоцкомъ|гъцького"
1687|1920|въвьрхъ|2|въвьрхъ|вверх|0.4285714286|||||||||162641|Df|4|4|true||"в꙽верхь|уверхъ|вверхъ"
1688|1921|красъка|2|красъка|краска|0.1428571429|||||||||162693|Nb|4|4|true||"краска|краскѹ"
1689|1922|съмиловати|2|съмиловати|||||||||||162754|V-|4|4|true||"смилова|смилуі"
1690|1923|пьрьць|2|пьрьць|перец|0.5|||||||||162759|Nb|4|4|true||"перець|перцꙋ"
1691|1924|обезияна|2|обезияна|обезьяна|0.125|||||||||162790|Nb|4|4|false|"ѡбезьꙗнъ|ѡбезъꙗнъ"|"ѡбезьꙗны|ѡбезьꙗнъ|ѡбезъꙗнъ"
1692|1925|трубьникъ|2|трубьникъ|трубник|0.5555555556|||||||||162802|Nb|4|4|true|трѹбникъвъ|"трꙋбниковъ|трѹбниковъ|трѹбникъвъ"
1693|1926|съдьрати|2|съдьрати|содрать||||||||||163354|V-|4|4|true||"содрати|содравше|содравъ|содрали"
1694|1927|латыньскыи|2|латыньскыи|латинский|0.4|||||||||163384|A-|4|4|true||"латыньскѹю|латынски|латынском|латыньскаѧ"
1695|1928|въсплескати|2|въсплескати|||||||||||163518|V-|4|4|true|"въслескаша|въсплещут|въсплескаша"|"въсплескала|въслескаша|въсплещут|въсплескаша"
1696|1929|подъпрѣти|2|подъпрѣти|подпереть||||||right?|yes|||163596|V-|4|4|true||"подперъ|подпръ|потъперши|подъперъ"
1697|1930|сѣньныи|2|сѣньныи|сенной||||||||||163773|A-|4|4|true||"сѣн’нꙑ|сѣнныя|сенны[е|сен[н]ые"
1698|1931|съчитати|2|съчитати|считать||||||||||163774|V-|4|4|true||"считаіте|считати|щитаютъ|щитаю"
1699|1932|сибирьскыи|2|сибирьскыи|сибирский|0.3|||||||||165958|A-|4|4|true||"сибирскои|сибирской"
1700|1933|тричисльныи|2|тричисльныи|||||||||||165993|A-|4|4|true||"тричислено|тричисленое"
1701|1934|въчеловѣчение|2|въчеловѣчение|вочеловечение|0.1538461538|||||||||166011|Nb|4|4|true||"вочл҃вѣченїи|вочл҃вѣчение|вочл҃вѣчения"
1702|1935|десятъкъ|2|десятъкъ|десяток|0.25|||||||||166037|Nb|4|4|true||десяток
1703|1936|кърмьщикъ|2|кърмьщикъ|кормщик|0.5555555556|||||||||166045|Nb|4|4|true||"кормщику|кормщиком|кормщик|кормщика"
1704|1937|дъмъра|2|дъмъра|домра|0.3333333333|||||||||166078|Nb|4|4|true||"домрами|домру|домры"
1705|1938|изрядьныи|2|изрядьныи|изрядный|0.8888888889|||||||||166106|A-|4|4|true||"изрядныя|ꙇзряднее|изряднаи|изрѧднаа"
1706|1939|съсылка|2|съсылка|ссылка|0.1428571429|||||||||166205|Nb|4|4|true||"ссылку|ссылъку"
1707|1940|проглътити|2|проглътити|проглотить|0.2|||||||||166216|V-|4|4|true||"проглотил|проглотить|проглотит"
1708|1941|възбѣсити|2|възбѣсити|взбесить|0.3333333333|||||||||166220|V-|4|4|true||"взбѣсил|взбѣсит"
1709|1942|мъногонько|2|мъногонько||0.5|||||||||166282|Df|4|4|true||многонко
1710|1943|лямъка|2|лямъка|лямка|0.1666666667|||||||||166358|Nb|4|4|true||"лямку|лямке"
1711|1944|помаленьку|2|помаленьку|помаленьку|0.6|||||||||166378|Df|4|4|true||помаленку
1712|1945|дѣтъкы|2|дѣтъкы|детки|0.5|||||||||166416|Nb|4|4|true||"дѣтки|дѣток"
1713|1946|печатьныи|2|печатьныи|печатный||||||||||166630|A-|4|4|true||"печатнои|печатных|печатному|печатнымъ"
1714|1947|сътьникъ|2|сътьникъ|сотник||||||||||166790|Nb|4|4|true||"сотник|сотником|сотникъ"
1715|1948|неизмѣньно|2|неизмѣньно|неизменно|0.2|||||||||166833|Df|4|4|true||"неизмѣнно|не измѣнно"
1716|1949|еретичьскыи|2|еретичьскыи|еретический|0.2727272727|||||||||166835|A-|4|4|true||"еретическое|еретическия|еретическаа|еретичьскаѧ"
1717|1950|бѣсьновати|2|бѣсьновати|бесновать|0.4545454545|||||||||166896|V-|4|4|true||"беснующаго|бѣсновати|бѣснует"
1718|1951|благоугодьныи|2|благоугодьныи||0.5384615385|||||||||166962|A-|4|4|true||"бг҃оугодие|бл҃гоѹгодъное|бл҃гоѹгодныѧ|бл҃гооугодна"
1719|1952|въстание|2|въстание|восстание|0.5454545455|||||||||167093|Nb|4|4|true||"востание|востания|востанїа"
1720|1953|извѣстьно|2|извѣстьно|известно|0.2222222222|||||||||167229|Df|4|4|true||"извѣстно|извѣс꙽тно|извѣсно"
1721|1954|алъчьныи|2|алъчьныи|алчный||||||||||167324|A-|4|4|true||"ал꙽ченъ|алченъ|алъчни|алъченъ"
1722|1955|единьствовати|2|единьствовати|||||||||||167577|V-|4|4|true||"единьс꙽твовати|единьствовати|единьс꙽твовав꙽шꙋ"
1723|1956|дъвоенадесятьныи|2|дъвоенадесятьныи|||||||||||167779|A-|4|4|true||"двое на десѧтное|двои на десѧтнем|двое на десѧтным"
1724|1957|подълиньно|2|подълиньно|подлинно||||||||||167912|Df|4|4|true||подлинно
1725|1958|одьнако|2|одьнако|однако||||||||||167937|Df|4|4|true||однако
1726|1959|ставъка|2|ставъка|ставка||||||||||168018|Nb|4|4|true||"ставкѣ|ставки"
1727|1960|удовольствие|2|удовольствие|удовольствие||||||||||169586|Nb|4|4|true||"удоволствіе|удоволствія|удоволствію"
1728|1961|иноязычьникъ|2|иноязычьникъ|||||||||||169733|Nb|4|4|true||"иноꙗзычникомъ|иноꙗзычникѡм|іноꙗзычницы|иноѧзычникь"
1729|1962|письменьныи|2|письменьныи|письменный||||||||||169755|A-|4|4|true||"писменными|писменнаа"
1730|1963|елиньскыи|2|елиньскыи|||||||||||169766|A-|4|4|true||"еллиньстїи|еллинстїи|еллиньскїа"
1731|1964|душепользьныи|2|душепользьныи|душеполезный||||||||||169924|A-|4|4|true||"дш҃еполезныхъ|дш҃еполезное|дш҃еполезныѧ"
1732|189|грькъ|1|грькъ|грек||||||||||120754|Nb|3|61|true||"грека|грекъ|грек"
1733|874|семьдесятъ|1|семьдесятъ|семьдесят|||||||remove all numerals?|||122796|Ma|3|11|true||70
1734|1062|вѣчьныи|1|вѣчьныи|вечный||||||||||132452|A-|3|9|true||"вечной|вечнꙑа"
1735|1196|полуночие|1|полуночие|||||||||||122794|Nb|3|7|false|полуночья|"полуночью|полунощье|полуночья"
1736|1298|мазовъшане|1|мазовъшане|мазовшане|0.1|||||||||122697|Nb|3|6|true||"мазовшане|мазовъшаны|мазовшаны"
1737|1299|дрьгъвичи|1|дрьгъвичи|дреговичи|0.2222222222||||||||the etymology of this word is completely uncertain but there's definitely no indisputable evidence of jers like the TOROT lemma has, so I suggest we drop it|122703|Nb|3|6|true||дреговичи
1738|1301|стыдѣние|1|стыдѣние|||||||||||123248|Nb|3|6|false|стыдѣнья|"стыдѣнье|стыдѣнья"
1739|1303|окольныи|1|окольныи|окольный|0.7575757576|||||||||123753|A-|3|6|true||"ѡколними|ѡколнии"
1740|1304|нашьствие|1|нашьствие|нашествие|0.1111111111|||||||||123804|Nb|3|6|true||нашествие
1741|1308|мьщати|1|мьщати||0.6666666667|||||||||124810|V-|3|6|true||"мьщаті|мъщати|мщаѥть"
1742|1309|теремьныи|1|теремьныи|теремной||||||||||124821|A-|3|6|true||"теремныи|теремнаго"
1743|1310|неприязньныи|1|неприязньныи|неприязненный|0.9166666667|||||||||124943|A-|3|6|true||"неприязньны|непрїѧзнены|непрїѧзненаѧ"
