torot_word|pos|morph_tag|deep_cleaned|lemma_id|lemma|sentence_id|pres_before|pres_after|text_id|subtitle_id
пристѫпль|V-|-supamn-si|прістѫпль|930|пристѫпити|5001262|| |10|47
коснѫ|V-|3saia----i|коснѫ|934|коснѫти|5001262|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001262|| |10|47
въ|R-|---------n|въ|111|въ|5001262|| |10|47
о̄дръ|Nb|-s---ma--i|одръ|1028|одръ|5001262||҅ · |10|47
носѧштеи|V-|-pppamn-wi|носѧштеі|329|носити|5001262||҅ |10|47
же|Df|---------n|же|20|же|5001262|| |10|47
сташѧ|V-|3paia----i|сташѧ|1270|стати|5001262|| · |10|47
Ӣ|C-|---------n|і|13|и|5001262|| |10|47
реч̄е|V-|3saia----i|рече|106|рещи|5001262|| : |10|47
ю̄ноше|Nb|-s---mv--i|юноше|1605|юноша|5001262|| |10|47
тебѣ|Pp|2s---qd--i|тебѣ|304|тꙑ|5001262|| |10|47
г҃лѭ|V-|1spia----i|глѭ|102|глаголати|5001262|| |10|47
въстани|V-|2spma----i|въстані|972|въстати|5001262|| :|10|47
ӣ|C-|---------n|і|13|и|5001263| | |10|47
сѣде|V-|3saia----i|сѣде|1301|сѣсти|5001263|| |10|47
мрътвъиӣ|A-|-s---mnpwi|мрътвъіі|993|мрьтвъ|5001263|| · |10|47
ӣ|C-|---------n|і|13|и|5001263|| |10|47
начѧт|V-|3ppia----i|начѧт|82|начѧти|5001263|| |10|47
г҃латі|V-|--pna----i|глаті|102|глаголати|5001263|| ·|10|47
Пріѩ̄тъ|V-|3saia----i|пріѧтъ|165|приѩти|5001264| | |10|47
же|Df|---------n|же|20|же|5001264|| |10|47
страх|Nb|-s---ma--i|страх|1426|страхъ|5001264|| |10|47
вьсѧ|Px|-p---fn--i|вьсѧ|54|вьсь|5001264|| · |10|47
ӣ|C-|---------n|і|13|и|5001264|| |10|47
славлѣа̄хѫ|V-|3piia----i|славлѣахѫ|369|славити|5001264|| |10|47
б҃а|Nb|-s---mg--i|ба|34|богъ|5001264|| |10|47
г҃лще|V-|-pppamn-si|глште|102|глаголати|5001264|| : |10|47
Ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5001264|| |10|47
п҃рркъ|Nb|-s---mn--i|прркъ|0|FIXME|5001264|| |10|47
веліи|A-|-s---mnpsi|веліі|921|велии|5001264|| |10|47
въста|V-|3saia----i|въста|972|въстати|5001264|| |10|47
въ|R-|---------n|въ|111|въ|5001264|| |10|47
насъ|Pp|1p---pl--i|насъ|167|мꙑ|5001264|| · |10|47
Ӣ|C-|---------n|і|13|и|5001264|| |10|47
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5001264|| |10|47
посѣти|V-|3saia----i|посѣті|360|посѣтити|5001264|| |10|47
г҃ь|Nb|-s---mn--i|гь|342|господь|5001264|| |10|47
б҃ъ|Nb|-s---mn--i|бъ|34|богъ|5001264|| |10|47
людиӣ|Nb|-p---mg--i|людіі|563|людиѥ|5001264|| |10|47
своӣхъ|Pt|3p---qg--i|своіхъ|217|свои|5001264|| ⁛ · —|10|47
молѣа̄ше|V-|3siia----i|молѣаше|409|молити|5001265| | |10|47
е̄деръ|Nb|-s---mn--i|едеръ|0|FIXME|5001265|| ⁛ |10|47
фарісеӣ|Nb|-s---mn--i|фарісеі|926|фарисеи|5001265|| |10|47
и҃̄са|Ne|-s---mg--i|іса|343|исоусъ|5001265|| · |10|47
да|G-|---------n|да|366|да|5001265|| |10|47
бі|V-|3spsa----i|бі|18|бꙑти|5001265|| |10|47
ѣ̄лъ|V-|-sspamn-si|ѣлъ|815|ꙗсти|5001265|| |10|47
сь|R-|---------n|сь|92|съ|5001265|| |10|47
нимь|Pp|3s---mi--i|німь|64|и|5001265|| |10|47
ӣ|C-|---------n|і|13|и|5001265|| |10|47
въшедъ|V-|-supamn-si|въшедъ|380|вънити|5001265|| |10|47
въ|R-|---------n|въ|111|въ|5001265|| |10|47
домъ|Nb|-s---ma--i|домъ|374|домъ|5001265|| |10|47
фарісео̄в|A-|-s---mapsi|фарісеов|2680|фарисеовъ|5001265|| |10|47
възлеже|V-|3saia----i|възлеже|959|възлещи|5001265|| ·|10|47
молѣа̄ше|V-|3siia----i|молѣаше|409|молити|5001266| | |10|47
е̄тер|Df|---------n|етер|0|FIXME|5001266|| ⁛|10|47
ӣ|C-|---------n|і|13|и|5001267| | |10|47
се|I-|---------n|се|419|се|5001267|| |10|47
жена|Nb|-s---fn--i|жена|690|жена|5001267|| |10|47
въ|R-|---------n|въ|111|въ|5001267|| |10|47
градѣ|Nb|-s---ml--i|градѣ|715|градъ|5001267|| · |10|47
ѣ̄же|Pr|-s---fn--i|ѣже|96|иже|5001267|| |10|47
бѣ|V-|3siia----i|бѣ|18|бꙑти|5001267|| |10|47
грѣшъница|Nb|-s---fn--i|грѣшъніца|2681|грѣшьница|5001267|| · |10|47
видѣвъші|V-|-supafn-si|відѣвъші|478|видѣти|5001267|| |10|47
ӣ|C-|---------n|і|13|и|5001267|| |10|47
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5001267|| |10|47
възлежітъ|V-|3spia----i|възлежітъ|1040|възлежати|5001267|| · |10|47
въ|R-|---------n|въ|111|въ|5001267|| |10|47
храмінѣ|Nb|-s---fl--i|храмінѣ|909|храмина|5001267|| |10|47
фарісео̄вѣ|A-|-s---mlpsi|фарісеовѣ|2680|фарисеовъ|5001267|| · |10|47
прінесьші|V-|-supafn-si|прінесьші|534|принести|5001267|| |10|47
а̄лавастръ|Nb|-s---ma--i|алавастръ|1901|алавастръ|5001267|| |10|47
міра|Nb|-s---mg--i|міра|284|миръ#2|5001267|||10|47
ӣ|C-|---------n|і|13|и|5001268| | |10|47
ставъши|V-|-supafn-si|ставъші|1270|стати|5001268|| |10|47
сьзаді|Df|---------n|сьзаді|4782|съзажда|5001268|| · |10|47
прі|R-|---------n|прі|191|при|5001268|| |10|47
ногѹ|Nb|-d---fl--i|ногоу|713|нога|5001268|| |10|47
е̄го|Pp|3s---mg--i|его|64|и|5001268|| · |10|47
плачѧщі|V-|-sppafn-si|плачѧшті|1048|плакати#1|5001268|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001268|| · |10|47
начѧтъ|V-|3saia----i|начѧтъ|82|начѧти|5001268|| |10|47
слъзами|Nb|-p---fi--i|слъзамі|2263|сльза|5001268|| |10|47
о̄макаті|V-|--pna----i|омакаті|0|FIXME|5001268|| |10|47
ноѕѣ|Nb|-d---fa--i|нозѣ|713|нога|5001268|| |10|47
е̄го|Pp|3s---mg--i|его|64|и|5001268|| · |10|47
Ӣ|C-|---------n|і|13|и|5001268|| |10|47
власъі|Nb|-p---mi--i|власъі|717|власъ|5001268|| |10|47
главъі|Nb|-s---fg--i|главъі|716|глава|5001268|| |10|47
свое̄ѩ̄|Pt|3s---fg--i|своеѧ|217|свои|5001268|| |10|47
о̄тіраа̄ше|V-|3siia----i|отірааше|2683|отирати|5001268|| · |10|47
Ӣ|C-|---------n|і|13|и|5001268|| |10|47
о҅блобъізаа̄ше|V-|3siia----i|облобъізааше|1938|облобꙑзати|5001268|| |10|47
ноѕѣ|Nb|-d---fa--i|нозѣ|713|нога|5001268|| |10|47
е̄го|Pp|3s---mg--i|его|64|и|5001268|| · |10|47
Ӣ|C-|---------n|і|13|и|5001268|| |10|47
мазаа̄ше|V-|3siia----i|мазааше|2175|мазати|5001268|| |10|47
мѵромъ|Nb|-s---ni--i|муромъ|1902|мѵро|5001268|| ·|10|47
Відѣвъ|V-|-supamn-si|відѣвъ|478|видѣти|5001269| | |10|47
же|Df|---------n|же|20|же|5001269|| |10|47
фарісеӣ|Nb|-s---mn--i|фарісеі|926|фарисеи|5001269|| |10|47
зьвавъі|V-|-supamn-wi|зьвавъі|1081|зъвати|5001269|| |10|47
е̄го|Pp|3s---mg--i|его|64|и|5001269|| · |10|47
рече|V-|3saia----i|рече|106|рещи|5001269|| |10|47
въ|R-|---------n|въ|111|въ|5001269|| |10|47
себѣ|Pk|3s---ql--i|себѣ|21|себе|5001269|| |10|47
г҃лѧ|V-|-sppamn-si|глѧ|102|глаголати|5001269|| · |10|47
сь|Pd|-s---mn--i|сь|47|сь|5001269|| |10|47
а̄ште|G-|---------n|аште|248|аще|5001269|| |10|47
бі|V-|3spsa----i|бі|18|бꙑти|5001269|| |10|47
бъилъ|V-|-sspamn-si|бъілъ|18|бꙑти|5001269|| |10|47
п҃рркъ|Nb|-s---mn--i|прркъ|0|FIXME|5001269|| · |10|47
Вѣдѣлъ|V-|-sspamn-si|вѣдѣлъ|138|вѣдѣти|5001269|| |10|47
бі|V-|3spsa----i|бі|18|бꙑти|5001269|| |10|47
ѹ̄бо|Df|---------n|оубо|6|оубо|5001269|| · |10|47
кьто|Pi|-s---mn--i|кьто|265|къто|5001269|| · |10|47
ӣ|C-|---------n|і|13|и|5001269|| |10|47
какова|A-|-s---fnpsi|какова|2320|каковъ|5001269|| |10|47
жена|Nb|-s---fn--i|жена|690|жена|5001269|| · |10|47
ѣ̄же|Pr|-s---fn--i|ѣже|96|иже|5001269|| |10|47
прікасае̄тъ|V-|3spia----i|прікасаетъ|2204|прикасати|5001269|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001269|| |10|47
е̄мъ|Pp|3s---ml--i|емъ|64|и|5001269|| · |10|47
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5001269|| |10|47
грѣшьница|Nb|-s---fn--i|грѣшьніца|2681|грѣшьница|5001269|| |10|47
е̄стъ|V-|3spia----i|естъ|18|бꙑти|5001269|| ·|10|47
Ѡ̄̄тъвѣштавъ|V-|-supamn-si|отъвѣштавъ|271|отъвѣщати|5001270| | |10|47
же|Df|---------n|же|20|же|5001270|| |10|47
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ|5001270|| |10|47
рече|V-|3saia----i|рече|106|рещи|5001270|| |10|47
е̄мѹ|Pp|3s---md--i|емоу|64|и|5001270|| · |10|47
сімоне|Ne|-s---mv--i|сімоне|1101|симонъ|5001270|| |10|47
ӣмамъ|V-|1spia----i|імамъ|9|имѣти|5001270|| |10|47
ті|Pp|2s---md--i|ті|304|тꙑ|5001270|| |10|47
нѣчт̀о|Px|-s---na--i|нѣчто|1638|нѣчьто|5001270|| |10|47
рещи|V-|--pna----i|решті|106|рещи|5001270|| · |10|47
о̄нъ|Pd|-s---mn--i|онъ|83|онъ|5001270|| |10|47
же|Df|---------n|же|20|же|5001270|| |10|47
рече|V-|3saia----i|рече|106|рещи|5001270|| |10|47
ѹ̄чітелю|Nb|-s---mv--i|оучітелю|985|оучитель|5001270|| |10|47
рь̄ці̄|V-|2spma----i|рьці|106|рещи|5001270|| ·|10|47
Дъва|Ma|-d---mn--i|дъва|230|дъва|5001271| | |10|47
дл̆ъжьника|Nb|-d---mn--i|длъжьніка|785|длъжьникъ|5001271|| |10|47
бѣсте|V-|3diia----i|бѣсте|18|бꙑти|5001271|| · |10|47
заӣмодавъцѹ|Nb|-s---md--i|заімодавъцоу|2684|заимодавьць|5001271|| |10|47
е̄терѹ|Px|-s---od--i|етероу|1283|етеръ|5001271|| · |10|47
Е̄дінъ|Ma|-s---mn--i|едінъ|243|ѥдинъ|5001271|| |10|47
длъженъ|A-|-s---mnpsi|длъженъ|1577|длъжьнъ|5001271|| |10|47
бѣ|V-|3siia----i|бѣ|18|бꙑти|5001271|| · |10|47
пѩтіѭ̄|Ma|-s---fi--i|пѧтіѭ|639|пѧть|5001271|| |10|47
сьтъ|Ma|-p---ng--i|сьтъ|1314|съто|5001271|| |10|47
дінарь|Nb|-p---mg--i|дінарь|2685|динарь|5001271|| · |10|47
а̄|C-|---------n|а|85|а|5001271|| |10|47
дрѹгъі|A-|-s---mnpwi|дроугъі|133|дроугъ|5001271|| |10|47
пѩтіѭ̄|Ma|-s---fi--i|пѧтіѭ|639|пѧть|5001271|| |10|47
десѧтъ|Ma|-p---pg--i|десѧтъ|1069|десѧть|5001271|| ·|10|47
Не|Df|---------n|не|8|не|5001272| | |10|47
ӣмѫщема|V-|-dppamd-si|імѫштема|9|имѣти|5001272|| |10|47
же|Df|---------n|же|20|же|5001272|| |10|47
ӣма|Pp|3d---md--i|іма|64|и|5001272|| |10|47
чесо|Pi|-s---ng--i|чесо|134|чьто|5001272|| |10|47
въдаті|V-|--pna----i|въдаті|1701|въдати|5001272|| · |10|47
О̄бѣма|Ma|-d---md--i|обѣма|1099|оба|5001272|| |10|47
о̄тъдастъ|V-|3saia----i|отъдастъ|622|отъдати|5001272|| · |10|47
Которъи|Pi|-s---mn--i|которъі|1744|которꙑи|5001272|| |10|47
же|Df|---------n|же|20|же|5001272|| |10|47
е̄ю̄|Pp|3d---mg--i|ею|64|и|5001272|| |10|47
ѹ̄бо|Df|---------n|оубо|6|оубо|5001272|| |10|47
паче|Df|-------c-i|паче|824|паче|5001272|| |10|47
вьзлюбітъ|V-|3spia----i|вьзлюбітъ|634|възлюбити|5001272|| |10|47
его|Pp|3s---mg--i|его|64|и|5001272|| ·|10|47
Ѡ̄̄тъвѣщавъ|V-|-supamn-si|отъвѣштавъ|271|отъвѣщати|5001273| | |10|47
же|Df|---------n|же|20|же|5001273|| |10|47
сімонъ|Ne|-s---mn--i|сімонъ|1101|симонъ|5001273|| |10|47
реч̄е|V-|3saia----i|рече|106|рещи|5001273|| · |10|47
Непъщѹѭ̄|V-|1spia----i|непъштоуѭ|2199|непьщевати|5001273|| |10|47
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5001273|| |10|47
е̄мѹже|Pr|-s---md--i|емоуже|96|иже|5001273|| |10|47
мьножае̄|Df|-------c-i|мьножае|1046|мъного|5001273|| |10|47
о̄тъдастъ|V-|3saia----i|отъдастъ|622|отъдати|5001273|| · |10|47
О̄нъ|Pd|-s---mn--i|онъ|83|онъ|5001273|| |10|47
же|Df|---------n|же|20|же|5001273|| |10|47
реч̄е|V-|3saia----i|рече|106|рещи|5001273|| |10|47
е̄мѹ|Pp|3s---md--i|емоу|64|и|5001273|| · |10|47
Правь|Df|---------n|правь|4353|правь|5001273|| |10|47
сѫділъ|V-|-sspamn-si|сѫділъ|846|сѫдити|5001273|| |10|47
е̄сі|V-|2spia----i|есі|18|бꙑти|5001273|| ·|10|47
Ӣ|C-|---------n|і|13|и|5001274| | |10|47
о̄браштъ|V-|-supamn-si|обраштъ|624|обратити|5001274|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001274|| |10|47
кь|R-|---------n|кь|59|къ|5001274|| |10|47
женѣ|Nb|-s---fd--i|женѣ|690|жена|5001274|| · |10|47
сімонѹ|Ne|-s---md--i|сімоноу|1101|симонъ|5001274|| |10|47
рече|V-|3saia----i|рече|106|рещи|5001274|| · |10|47
відіші|V-|2spia----i|відіші|478|видѣти|5001274|| |10|47
лі|Du|---------n|лі|749|ли|5001274|| |10|47
сіѭ̄|Pd|-s---fa--i|сіѭ|47|сь|5001274|| |10|47
женѫ|Nb|-s---fa--i|женѫ|690|жена|5001274|| · |10|47
вънидохъ|V-|1saia----i|вънідохъ|380|вънити|5001274|| |10|47
въ|R-|---------n|въ|111|въ|5001274|| |10|47
домъ|Nb|-s---ma--i|домъ|374|домъ|5001274|| |10|47
твоӣ|Ps|2s---ma--i|твоі|307|твои|5001274|| · |10|47
водъ|Nb|-p---fg--i|водъ|355|вода|5001274|| |10|47
на|R-|---------n|на|117|на|5001274|| |10|47
ноѕѣ|Nb|-d---fa--i|нозѣ|713|нога|5001274|| |10|47
моӣ|Ps|1d---ra--i|моі|446|мои|5001274|| |10|47
не|Df|---------n|не|8|не|5001274|| |10|47
дастъ|V-|2saia----i|дастъ|116|дати|5001274|| · |10|47
Сі|Pd|-s---fn--i|сі|47|сь|5001274|| |10|47
же|Df|---------n|же|20|же|5001274|| |10|47
слъзами|Nb|-p---fi--i|слъзамі|2263|сльза|5001274|| |10|47
о̄мочі|V-|3saia----i|омочі|1912|омочити|5001274|| |10|47
ноѕѣ|Nb|-d---fa--i|нозѣ|713|нога|5001274|| |10|47
моӣ|Ps|1d---ra--i|моі|446|мои|5001274|| · |10|47
ӣ|C-|---------n|і|13|и|5001274|| |10|47
власъи|Nb|-p---mi--i|власъі|717|власъ|5001274|| |10|47
своӣмі|Pt|3p---qi--i|своімі|217|свои|5001274|| |10|47
о҅тръ|V-|3saia----i|отръ|2687|отрьти|5001274|| ·|10|47
лобьзаниѣ|Nb|-s---ng--i|лобьзаніѣ|2688|лобъзаниѥ|5001275| | |10|47
ми|Pp|1s---md--i|мі|439|азъ|5001275|| |10|47
тъі|Pp|2s---mn--i|тъі|304|тꙑ|5001275|| |10|47
не|Df|---------n|не|8|не|5001275|| |10|47
дастъ|V-|2saia----i|дастъ|116|дати|5001275|| · |10|47
сі|Pd|-p---na--i|сі|47|сь|5001275|| |10|47
же|Df|---------n|же|20|же|5001275|| |10|47
ѡ̄̄т|R-|---------n|от|80|отъ|5001275|| |10|47
нелі|Nb|---------n|нелі|0|FIXME|5001275|| |10|47
вънидъ|V-|1saia----i|вънідъ|380|вънити|5001275|| · |10|47
не|Df|---------n|не|8|не|5001275|| |10|47
прѣста|V-|3saia----i|прѣста|1430|прѣстати|5001275|| |10|47
о̄блобъізаѭ̄щі|V-|-sppafn-si|облобъізаѭшті|1938|облобꙑзати|5001275|| |10|47
ноѕѣ|Nb|-d---fa--i|нозѣ|713|нога|5001275|| |10|47
моӣ|Ps|1d---fa--i|моі|446|мои|5001275|| ·|10|47
О̄лѣе̄мъ|Nb|-s---mi--i|олѣемъ|1870|олѣи|5001276| | |10|47
главъи|Nb|-s---fg--i|главъі|716|глава|5001276|| |10|47
мое̄ѩ̄|Ps|1s---fg--i|моеѧ|446|мои|5001276|| |10|47
не|Df|---------n|не|8|не|5001276|| |10|47
помаза|V-|2saia----i|помаза|791|помазати|5001276|| · |10|47
Сі|Pd|-p---na--i|сі|47|сь|5001276|| |10|47
же|Df|---------n|же|20|же|5001276|| |10|47
мѵмъ|V-|-s---mn--i|мумъ|0|FIXME|5001276|| |10|47
помаза|V-|3saia----i|помаза|791|помазати|5001276|| |10|47
ноѕѣ|Nb|-d---fa--i|нозѣ|713|нога|5001276|| |10|47
моӣ|Ps|1d---fa--i|моі|446|мои|5001276|| ·|10|47
Е҅го|Pp|3s---mg--i|его|64|и|5001277| | |10|47
же|Df|---------n|же|20|же|5001277|| |10|47
раді|R-|---------n|раді|559|ради|5001277|| |10|47
г҃лѭ|V-|1spia----i|глѭ|102|глаголати|5001277|| |10|47
ті|Pp|2s---md--i|ті|304|тꙑ|5001277|| · |10|47
Ѡ҅̄тъпѹштаѭ̄тъ|V-|3ppia----i|отъпоуштаѭтъ|784|отъпоущати|5001277|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001277|| |10|47
е̄ӣ|Pp|3s---fd--i|еі|64|и|5001277|| |10|47
мн̄оѕиӣ|A-|-p---mnpwi|мнозіі|49|мъногъ|5001277|| |10|47
грѣсі|Nb|-p---mn--i|грѣсі|406|грѣхъ|5001277|| · |10|47
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5001277|| |10|47
вьзлюбі|V-|3saia----i|вьзлюбі|634|възлюбити|5001277|| |10|47
мн̄ого|A-|-------p-i|много|49|мъногъ|5001277|| · |10|47
а̄|C-|---------n|а|85|а|5001277|| |10|47
е̄мѹже|Pr|-s---md--i|емоуже|96|иже|5001277|| |10|47
мьне|A-|-s---nncsi|мьне|125|малъ|5001277|| |10|47
о̄тпѹщае̄тъ|V-|3spia----i|отпоуштаетъ|729|отъпоустити|5001277|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001277|| · |10|47
меньшіӣми|V-|-p---micwi|меньшіімі|0|FIXME|5001277|| |10|47
любітъ|V-|3spia----i|любітъ|740|любити|5001277|| ·|10|47
Рече|V-|3saia----i|рече|106|рещи|5001278| | |10|47
же|Df|---------n|же|20|же|5001278|| |10|47
е̄ӣ|Pp|3s---fd--i|еі|64|и|5001278|| · |10|47
Ѡ$т@пѹщаѭтъ|V-|3ppia----i|отпоуштаѭтъ|729|отъпоустити|5001278|| |10|47
сѧ|Pk|3s---qa--i|сѧ|21|себе|5001278|| |10|47
тебѣ|Pp|2s---md--i|тебѣ|304|тꙑ|5001278|| |10|47
грѣси|Nb|-p---mn--i|грѣсі|406|грѣхъ|5001278|| |10|47
твои|Ps|2p---mn--i|твоі|307|твои|5001278||҅ ·|10|47
И|C-|---------n|і|13|и|5001279| |҅ |10|47
начѩшѩ|V-|3paia----i|начѧшѧ|82|начѧти|5001279|| |10|47
възлежѧщеӣ|V-|-pppamn-wi|възлежѧштеі|1040|възлежати|5001279|| |10|47
сь|R-|---------n|сь|92|съ|5001279|| |10|47
німь|Pp|3s---mi--i|німь|64|и|5001279|| |10|47
г҃латі|V-|--pna----i|глаті|102|глаголати|5001279|| |10|47
въ|R-|---------n|въ|111|въ|5001279|| |10|47
себѣ|Pk|3s---ql--i|себѣ|21|себе|5001279|| · |10|47
Кт̄о|Pi|-s---qn--i|кто|265|къто|5001279|| |10|47
е̄стъ|V-|3spia----i|естъ|18|бꙑти|5001279|| |10|47
сь|Pd|-s---mn--i|сь|47|сь|5001279|| · |10|47
ѣ̄ко|Df|---------n|ѣко|768|ꙗко#1|5001279|| |10|47
ӣ|C-|---------n|і|13|и|5001279|| |10|47
грѣхъі|Nb|-p---ma--i|грѣхъі|406|грѣхъ|5001279|| |10|47
о̄тъпѹ̄штае̄тъ|V-|3spia----i|отъпоуштаетъ|784|отъпоущати|5001279|| ·|10|47
Рече|V-|3saia----i|рече|106|рещи|5001280| | |10|47
же|Df|---------n|же|20|же|5001280|| |10|47
кь|R-|---------n|кь|59|къ|5001280|| |10|47
женѣ|Nb|-s---fd--i|женѣ|690|жена|5001280|| · ⁛ |10|47
вѣра|Nb|-s---fn--i|вѣра|505|вѣра|5001280|| |10|47
твоѣ|Ps|2s---fn--i|твоѣ|307|твои|5001280|| |10|47
с҃псе|V-|3saia----i|спсе|508|съпасти#1|5001280|| |10|47
тѧ|Pp|2s---qa--i|тѧ|304|тꙑ|5001280|| |10|47
ӣді|V-|2spma----i|іді|668|ити|5001280|| |10|47
въ|R-|---------n|въ|111|въ|5001280|| |10|47
міръ|Nb|-s---ma--i|міръ|1129|миръ#1|5001280|| ⁛ · —|10|47
И҅зиде|V-|3saia----i|ізіде|681|изити|5001281| | |10|48
сѣѩ̄ӣ|V-|-sppamn-wi|сѣѧі|820|сѣти|5001281|| |10|48
сѣа̄тъ|V-|---u--a--i|сѣатъ|820|сѣти|5001281|| |10|48
сѣмене|Nb|-s---ng--i|сѣмене|1338|сѣмѧ|5001281|| |10|48
свое̄го|Pt|3s---og--i|своего|217|свои|5001281|| · |10|48
Ӣ|C-|---------n|і|13|и|5001281|| |10|48
е̄гда|Dq|---------n|егда|300|ѥгда|5001281|| |10|48
же|Df|---------n|же|20|же|5001281|| |10|48
сѣа̄ше|V-|3siia----i|сѣаше|820|сѣти|5001281|| |10|48
е̄|Pp|3p---ma--i|е|64|и|5001281|| · |10|48
О̄во|Pd|---------n|ово|76|овъ|5001281|| |10|48
паде|V-|3saia----i|паде|456|пасти#1|5001281|| |10|48
